Index,Alert,Confidence,Severity,Timestamp
116942,Intrusion Detected,0.999,High,2026-03-30 19:14:13.992039
38549,Intrusion Detected,0.999,High,2026-03-30 19:06:57.231472
65599,Intrusion Detected,0.999,High,2026-03-30 19:09:40.932826
65628,Intrusion Detected,0.999,High,2026-03-30 19:09:41.064497
65538,Intrusion Detected,0.999,High,2026-03-30 19:09:40.647656
65546,Intrusion Detected,0.999,High,2026-03-30 19:09:40.704357
65381,Intrusion Detected,0.999,High,2026-03-30 19:09:39.715774
93547,Intrusion Detected,0.999,High,2026-03-30 19:11:58.308122
107050,Intrusion Detected,0.999,High,2026-03-30 19:13:14.176481
38703,Intrusion Detected,0.999,High,2026-03-30 19:06:58.172058
38690,Intrusion Detected,0.999,High,2026-03-30 19:06:58.071136
18341,Intrusion Detected,0.999,High,2026-03-30 19:05:22.129719
117068,Intrusion Detected,0.999,High,2026-03-30 19:14:14.536726
117121,Intrusion Detected,0.999,High,2026-03-30 19:14:14.721883
117128,Intrusion Detected,0.999,High,2026-03-30 19:14:14.749907
75866,Intrusion Detected,0.999,High,2026-03-30 19:10:36.298824
18800,Intrusion Detected,0.999,High,2026-03-30 19:05:24.408647
18756,Intrusion Detected,0.999,High,2026-03-30 19:05:24.187728
107209,Intrusion Detected,0.999,High,2026-03-30 19:13:15.136876
107090,Intrusion Detected,0.999,High,2026-03-30 19:13:14.417843
38607,Intrusion Detected,0.999,High,2026-03-30 19:06:57.655579
57362,Intrusion Detected,0.999,High,2026-03-30 19:08:52.404400
57386,Intrusion Detected,0.999,High,2026-03-30 19:08:52.531324
97791,Intrusion Detected,0.999,High,2026-03-30 19:12:22.217509
97809,Intrusion Detected,0.999,High,2026-03-30 19:12:22.346847
57449,Intrusion Detected,0.999,High,2026-03-30 19:08:52.792730
97677,Intrusion Detected,0.999,High,2026-03-30 19:12:21.647611
354,Intrusion Detected,0.999,High,2026-03-30 19:03:56.684117
84646,Intrusion Detected,0.999,High,2026-03-30 19:11:16.713302
97838,Intrusion Detected,0.999,High,2026-03-30 19:12:22.552095
57208,Intrusion Detected,0.999,High,2026-03-30 19:08:51.484446
57197,Intrusion Detected,0.999,High,2026-03-30 19:08:51.430667
57714,Intrusion Detected,0.999,High,2026-03-30 19:08:54.192358
57611,Intrusion Detected,0.999,High,2026-03-30 19:08:53.794902
57565,Intrusion Detected,0.999,High,2026-03-30 19:08:53.565864
125771,Intrusion Detected,0.999,High,2026-03-30 19:14:50.882767
84454,Intrusion Detected,0.999,High,2026-03-30 19:11:15.922393
84606,Intrusion Detected,0.999,High,2026-03-30 19:11:16.497744
177,Intrusion Detected,0.999,High,2026-03-30 19:03:55.840641
58,Intrusion Detected,0.998,High,2026-03-30 19:03:55.058128
84644,Intrusion Detected,0.998,High,2026-03-30 19:11:16.698176
235,Intrusion Detected,0.998,High,2026-03-30 19:03:56.125679
125598,Intrusion Detected,0.998,High,2026-03-30 19:14:50.106428
84782,Intrusion Detected,0.998,High,2026-03-30 19:11:17.278909
57818,Intrusion Detected,0.998,High,2026-03-30 19:08:54.896680
97879,Intrusion Detected,0.998,High,2026-03-30 19:12:22.751229
70276,Intrusion Detected,0.998,High,2026-03-30 19:10:08.419810
111516,Intrusion Detected,0.998,High,2026-03-30 19:13:41.265269
111517,Intrusion Detected,0.998,High,2026-03-30 19:13:41.270406
111556,Intrusion Detected,0.998,High,2026-03-30 19:13:41.435824
111720,Intrusion Detected,0.998,High,2026-03-30 19:13:42.294076
28901,Intrusion Detected,0.998,High,2026-03-30 19:06:13.385958
111766,Intrusion Detected,0.998,High,2026-03-30 19:13:42.504523
56603,Intrusion Detected,0.998,High,2026-03-30 19:08:47.113392
58057,Intrusion Detected,0.998,High,2026-03-30 19:08:56.178744
56725,Intrusion Detected,0.998,High,2026-03-30 19:08:48.019368
849,Intrusion Detected,0.998,High,2026-03-30 19:03:59.515120
56102,Intrusion Detected,0.998,High,2026-03-30 19:08:44.024798
117143,Intrusion Detected,0.998,High,2026-03-30 19:14:14.800292
18500,Intrusion Detected,0.998,High,2026-03-30 19:05:22.778005
117181,Intrusion Detected,0.998,High,2026-03-30 19:14:14.941786
117189,Intrusion Detected,0.998,High,2026-03-30 19:14:14.973923
18415,Intrusion Detected,0.998,High,2026-03-30 19:05:22.422437
93483,Intrusion Detected,0.998,High,2026-03-30 19:11:58.000463
38300,Intrusion Detected,0.998,High,2026-03-30 19:06:55.725930
38455,Intrusion Detected,0.998,High,2026-03-30 19:06:56.674020
19030,Intrusion Detected,0.998,High,2026-03-30 19:05:25.637707
65611,Intrusion Detected,0.998,High,2026-03-30 19:09:40.988825
38695,Intrusion Detected,0.998,High,2026-03-30 19:06:58.109702
18863,Intrusion Detected,0.998,High,2026-03-30 19:05:24.733884
75910,Intrusion Detected,0.998,High,2026-03-30 19:10:36.443060
75645,Intrusion Detected,0.998,High,2026-03-30 19:10:35.120049
75604,Intrusion Detected,0.998,High,2026-03-30 19:10:34.840900
18801,Intrusion Detected,0.998,High,2026-03-30 19:05:24.417669
106923,Intrusion Detected,0.998,High,2026-03-30 19:13:13.287576
38980,Intrusion Detected,0.998,High,2026-03-30 19:06:59.560833
76003,Intrusion Detected,0.998,High,2026-03-30 19:10:36.864888
117378,Intrusion Detected,0.998,High,2026-03-30 19:14:15.731691
38324,Intrusion Detected,0.998,High,2026-03-30 19:06:55.841511
18895,Intrusion Detected,0.998,High,2026-03-30 19:05:24.935785
75637,Intrusion Detected,0.998,High,2026-03-30 19:10:35.056143
88924,Intrusion Detected,0.998,High,2026-03-30 19:11:35.244690
19063,Intrusion Detected,0.998,High,2026-03-30 19:05:25.811436
75556,Intrusion Detected,0.998,High,2026-03-30 19:10:34.608156
75584,Intrusion Detected,0.998,High,2026-03-30 19:10:34.772610
106991,Intrusion Detected,0.998,High,2026-03-30 19:13:13.740318
38872,Intrusion Detected,0.998,High,2026-03-30 19:06:59.069761
75976,Intrusion Detected,0.998,High,2026-03-30 19:10:36.702566
117304,Intrusion Detected,0.998,High,2026-03-30 19:14:15.475352
18128,Intrusion Detected,0.998,High,2026-03-30 19:05:21.029065
17631,Intrusion Detected,0.998,High,2026-03-30 19:05:18.719000
17588,Intrusion Detected,0.998,High,2026-03-30 19:05:18.484267
17562,Intrusion Detected,0.998,High,2026-03-30 19:05:18.395164
38200,Intrusion Detected,0.998,High,2026-03-30 19:06:55.052011
38226,Intrusion Detected,0.998,High,2026-03-30 19:06:55.285437
38136,Intrusion Detected,0.998,High,2026-03-30 19:06:54.590748
107239,Intrusion Detected,0.998,High,2026-03-30 19:13:15.358863
107242,Intrusion Detected,0.998,High,2026-03-30 19:13:15.371800
65260,Intrusion Detected,0.998,High,2026-03-30 19:09:38.852155
65169,Intrusion Detected,0.998,High,2026-03-30 19:09:38.057040
39174,Intrusion Detected,0.998,High,2026-03-30 19:07:00.857141
106880,Intrusion Detected,0.998,High,2026-03-30 19:13:13.028310
76067,Intrusion Detected,0.998,High,2026-03-30 19:10:37.093660
17669,Intrusion Detected,0.998,High,2026-03-30 19:05:18.853717
106892,Intrusion Detected,0.998,High,2026-03-30 19:13:13.087934
65469,Intrusion Detected,0.998,High,2026-03-30 19:09:40.194561
65074,Intrusion Detected,0.998,High,2026-03-30 19:09:37.214559
38073,Intrusion Detected,0.998,High,2026-03-30 19:06:54.236562
38008,Intrusion Detected,0.998,High,2026-03-30 19:06:53.864501
116828,Intrusion Detected,0.998,High,2026-03-30 19:14:13.568522
116635,Intrusion Detected,0.998,High,2026-03-30 19:14:12.735298
19447,Intrusion Detected,0.998,High,2026-03-30 19:05:27.732014
19382,Intrusion Detected,0.998,High,2026-03-30 19:05:27.482100
65885,Intrusion Detected,0.998,High,2026-03-30 19:09:42.358181
39373,Intrusion Detected,0.998,High,2026-03-30 19:07:02.125985
76474,Intrusion Detected,0.998,High,2026-03-30 19:10:39.252656
17522,Intrusion Detected,0.998,High,2026-03-30 19:05:18.165021
106679,Intrusion Detected,0.998,High,2026-03-30 19:13:11.673087
39408,Intrusion Detected,0.998,High,2026-03-30 19:07:02.319525
39409,Intrusion Detected,0.998,High,2026-03-30 19:07:02.328074
39393,Intrusion Detected,0.998,High,2026-03-30 19:07:02.211767
117691,Intrusion Detected,0.998,High,2026-03-30 19:14:17.175863
39793,Intrusion Detected,0.998,High,2026-03-30 19:07:04.637420
88472,Intrusion Detected,0.998,High,2026-03-30 19:11:33.329133
76371,Intrusion Detected,0.998,High,2026-03-30 19:10:38.554462
76381,Intrusion Detected,0.998,High,2026-03-30 19:10:38.594806
17254,Intrusion Detected,0.998,High,2026-03-30 19:05:16.999371
19684,Intrusion Detected,0.998,High,2026-03-30 19:05:28.864518
75434,Intrusion Detected,0.998,High,2026-03-30 19:10:33.982748
93283,Intrusion Detected,0.998,High,2026-03-30 19:11:56.870334
93364,Intrusion Detected,0.998,High,2026-03-30 19:11:57.278327
65812,Intrusion Detected,0.998,High,2026-03-30 19:09:42.002289
107351,Intrusion Detected,0.998,High,2026-03-30 19:13:15.981018
39546,Intrusion Detected,0.998,High,2026-03-30 19:07:03.141123
65022,Intrusion Detected,0.998,High,2026-03-30 19:09:36.881611
106549,Intrusion Detected,0.998,High,2026-03-30 19:13:10.867745
17326,Intrusion Detected,0.998,High,2026-03-30 19:05:17.372694
17309,Intrusion Detected,0.998,High,2026-03-30 19:05:17.310902
117852,Intrusion Detected,0.998,High,2026-03-30 19:14:17.823535
16892,Intrusion Detected,0.998,High,2026-03-30 19:05:15.487290
39849,Intrusion Detected,0.998,High,2026-03-30 19:07:04.967385
107446,Intrusion Detected,0.998,High,2026-03-30 19:13:16.498671
37910,Intrusion Detected,0.998,High,2026-03-30 19:06:53.269699
37919,Intrusion Detected,0.998,High,2026-03-30 19:06:53.337137
75417,Intrusion Detected,0.998,High,2026-03-30 19:10:33.871529
19827,Intrusion Detected,0.998,High,2026-03-30 19:05:29.490594
116491,Intrusion Detected,0.998,High,2026-03-30 19:14:12.148182
19759,Intrusion Detected,0.998,High,2026-03-30 19:05:29.190550
116730,Intrusion Detected,0.998,High,2026-03-30 19:14:13.099937
64899,Intrusion Detected,0.998,High,2026-03-30 19:09:35.977721
17137,Intrusion Detected,0.998,High,2026-03-30 19:05:16.560532
117781,Intrusion Detected,0.998,High,2026-03-30 19:14:17.516744
106476,Intrusion Detected,0.998,High,2026-03-30 19:13:10.285016
106477,Intrusion Detected,0.998,High,2026-03-30 19:13:10.297801
40797,Intrusion Detected,0.998,High,2026-03-30 19:07:10.455048
76887,Intrusion Detected,0.998,High,2026-03-30 19:10:41.078250
16564,Intrusion Detected,0.998,High,2026-03-30 19:05:13.865988
118087,Intrusion Detected,0.998,High,2026-03-30 19:14:18.895169
19930,Intrusion Detected,0.998,High,2026-03-30 19:05:29.988293
19951,Intrusion Detected,0.998,High,2026-03-30 19:05:30.089644
116430,Intrusion Detected,0.998,High,2026-03-30 19:14:11.806790
66092,Intrusion Detected,0.998,High,2026-03-30 19:09:43.491832
118018,Intrusion Detected,0.998,High,2026-03-30 19:14:18.593886
40318,Intrusion Detected,0.998,High,2026-03-30 19:07:07.838651
106026,Intrusion Detected,0.998,High,2026-03-30 19:13:06.932736
40173,Intrusion Detected,0.998,High,2026-03-30 19:07:06.981551
106307,Intrusion Detected,0.998,High,2026-03-30 19:13:08.823489
16824,Intrusion Detected,0.998,High,2026-03-30 19:05:15.235060
16747,Intrusion Detected,0.998,High,2026-03-30 19:05:14.843044
76652,Intrusion Detected,0.998,High,2026-03-30 19:10:40.033175
40909,Intrusion Detected,0.998,High,2026-03-30 19:07:11.007388
88244,Intrusion Detected,0.998,High,2026-03-30 19:11:32.461090
16486,Intrusion Detected,0.998,High,2026-03-30 19:05:13.422793
118128,Intrusion Detected,0.998,High,2026-03-30 19:14:19.076273
118180,Intrusion Detected,0.998,High,2026-03-30 19:14:19.293833
93913,Intrusion Detected,0.998,High,2026-03-30 19:12:00.821335
75037,Intrusion Detected,0.998,High,2026-03-30 19:10:32.003276
66143,Intrusion Detected,0.998,High,2026-03-30 19:09:43.682677
37800,Intrusion Detected,0.998,High,2026-03-30 19:06:52.705917
75261,Intrusion Detected,0.998,High,2026-03-30 19:10:33.139065
20221,Intrusion Detected,0.998,High,2026-03-30 19:05:31.340015
20236,Intrusion Detected,0.998,High,2026-03-30 19:05:31.390289
20152,Intrusion Detected,0.998,High,2026-03-30 19:05:31.091494
20100,Intrusion Detected,0.998,High,2026-03-30 19:05:30.861827
40575,Intrusion Detected,0.998,High,2026-03-30 19:07:09.229773
106144,Intrusion Detected,0.998,High,2026-03-30 19:13:07.643532
15993,Intrusion Detected,0.998,High,2026-03-30 19:05:11.348821
16268,Intrusion Detected,0.998,High,2026-03-30 19:05:12.444962
16237,Intrusion Detected,0.998,High,2026-03-30 19:05:12.310866
16123,Intrusion Detected,0.998,High,2026-03-30 19:05:11.916480
16131,Intrusion Detected,0.998,High,2026-03-30 19:05:11.947812
64567,Intrusion Detected,0.998,High,2026-03-30 19:09:33.915526
64581,Intrusion Detected,0.998,High,2026-03-30 19:09:33.990894
66257,Intrusion Detected,0.998,High,2026-03-30 19:09:44.286695
37752,Intrusion Detected,0.998,High,2026-03-30 19:06:52.503147
20028,Intrusion Detected,0.998,High,2026-03-30 19:05:30.478564
20273,Intrusion Detected,0.998,High,2026-03-30 19:05:31.552951
20275,Intrusion Detected,0.998,High,2026-03-30 19:05:31.562859
20238,Intrusion Detected,0.998,High,2026-03-30 19:05:31.407880
116296,Intrusion Detected,0.998,High,2026-03-30 19:14:11.288624
41075,Intrusion Detected,0.998,High,2026-03-30 19:07:12.021743
40963,Intrusion Detected,0.998,High,2026-03-30 19:07:11.328089
41632,Intrusion Detected,0.998,High,2026-03-30 19:07:16.106216
15997,Intrusion Detected,0.998,High,2026-03-30 19:05:11.374741
41711,Intrusion Detected,0.998,High,2026-03-30 19:07:16.671332
37293,Intrusion Detected,0.998,High,2026-03-30 19:06:50.210324
107573,Intrusion Detected,0.998,High,2026-03-30 19:13:17.312751
37574,Intrusion Detected,0.998,High,2026-03-30 19:06:51.664691
107586,Intrusion Detected,0.998,High,2026-03-30 19:13:17.383484
37520,Intrusion Detected,0.998,High,2026-03-30 19:06:51.372028
20393,Intrusion Detected,0.998,High,2026-03-30 19:05:32.117229
64518,Intrusion Detected,0.998,High,2026-03-30 19:09:33.609528
64534,Intrusion Detected,0.998,High,2026-03-30 19:09:33.721932
41362,Intrusion Detected,0.998,High,2026-03-30 19:07:13.975834
105839,Intrusion Detected,0.998,High,2026-03-30 19:13:05.770888
41248,Intrusion Detected,0.998,High,2026-03-30 19:07:13.140396
64675,Intrusion Detected,0.998,High,2026-03-30 19:09:34.600613
41149,Intrusion Detected,0.998,High,2026-03-30 19:07:12.522908
15509,Intrusion Detected,0.998,High,2026-03-30 19:05:09.128069
118609,Intrusion Detected,0.998,High,2026-03-30 19:14:20.944239
77094,Intrusion Detected,0.998,High,2026-03-30 19:10:42.036413
88132,Intrusion Detected,0.998,High,2026-03-30 19:11:31.894827
36956,Intrusion Detected,0.998,High,2026-03-30 19:06:48.647419
107636,Intrusion Detected,0.998,High,2026-03-30 19:13:17.668077
37381,Intrusion Detected,0.998,High,2026-03-30 19:06:50.723999
107651,Intrusion Detected,0.998,High,2026-03-30 19:13:17.772931
37338,Intrusion Detected,0.998,High,2026-03-30 19:06:50.425858
89107,Intrusion Detected,0.998,High,2026-03-30 19:11:36.027048
118407,Intrusion Detected,0.998,High,2026-03-30 19:14:20.191114
15880,Intrusion Detected,0.998,High,2026-03-30 19:05:10.838953
15741,Intrusion Detected,0.998,High,2026-03-30 19:05:10.225545
94154,Intrusion Detected,0.998,High,2026-03-30 19:12:02.384518
105619,Intrusion Detected,0.998,High,2026-03-30 19:13:04.166632
105710,Intrusion Detected,0.998,High,2026-03-30 19:13:04.863246
118582,Intrusion Detected,0.998,High,2026-03-30 19:14:20.844954
105430,Intrusion Detected,0.998,High,2026-03-30 19:13:02.988429
66476,Intrusion Detected,0.998,High,2026-03-30 19:09:45.521687
93117,Intrusion Detected,0.998,High,2026-03-30 19:11:56.008848
37252,Intrusion Detected,0.998,High,2026-03-30 19:06:50.032702
37229,Intrusion Detected,0.998,High,2026-03-30 19:06:49.954452
37084,Intrusion Detected,0.998,High,2026-03-30 19:06:49.210617
20472,Intrusion Detected,0.998,High,2026-03-30 19:05:32.451151
20502,Intrusion Detected,0.998,High,2026-03-30 19:05:32.577087
74899,Intrusion Detected,0.998,High,2026-03-30 19:10:31.363191
116017,Intrusion Detected,0.998,High,2026-03-30 19:14:09.921283
41745,Intrusion Detected,0.998,High,2026-03-30 19:07:16.923126
41748,Intrusion Detected,0.998,High,2026-03-30 19:07:16.943600
105623,Intrusion Detected,0.998,High,2026-03-30 19:13:04.203632
64219,Intrusion Detected,0.998,High,2026-03-30 19:09:31.996224
41899,Intrusion Detected,0.998,High,2026-03-30 19:07:18.174885
42232,Intrusion Detected,0.998,High,2026-03-30 19:07:20.321890
42255,Intrusion Detected,0.998,High,2026-03-30 19:07:20.471353
77348,Intrusion Detected,0.998,High,2026-03-30 19:10:43.624340
118696,Intrusion Detected,0.998,High,2026-03-30 19:14:21.267870
15298,Intrusion Detected,0.998,High,2026-03-30 19:05:08.182708
66378,Intrusion Detected,0.998,High,2026-03-30 19:09:44.868999
107862,Intrusion Detected,0.998,High,2026-03-30 19:13:18.945723
107880,Intrusion Detected,0.998,High,2026-03-30 19:13:19.090937
66503,Intrusion Detected,0.998,High,2026-03-30 19:09:45.633526
20933,Intrusion Detected,0.998,High,2026-03-30 19:05:34.525514
20891,Intrusion Detected,0.998,High,2026-03-30 19:05:34.358418
64165,Intrusion Detected,0.998,High,2026-03-30 19:09:31.661655
42157,Intrusion Detected,0.998,High,2026-03-30 19:07:19.844736
15628,Intrusion Detected,0.998,High,2026-03-30 19:05:09.727748
118541,Intrusion Detected,0.998,High,2026-03-30 19:14:20.697700
15525,Intrusion Detected,0.998,High,2026-03-30 19:05:09.227018
105034,Intrusion Detected,0.998,High,2026-03-30 19:13:00.146729
36664,Intrusion Detected,0.998,High,2026-03-30 19:06:47.199217
36607,Intrusion Detected,0.998,High,2026-03-30 19:06:46.950625
74696,Intrusion Detected,0.998,High,2026-03-30 19:10:30.549335
105177,Intrusion Detected,0.998,High,2026-03-30 19:13:01.003141
77388,Intrusion Detected,0.998,High,2026-03-30 19:10:43.849494
88038,Intrusion Detected,0.998,High,2026-03-30 19:11:31.525667
118853,Intrusion Detected,0.998,High,2026-03-30 19:14:21.895812
15243,Intrusion Detected,0.998,High,2026-03-30 19:05:07.932713
15165,Intrusion Detected,0.998,High,2026-03-30 19:05:07.586611
64140,Intrusion Detected,0.998,High,2026-03-30 19:09:31.523927
105155,Intrusion Detected,0.998,High,2026-03-30 19:13:00.836620
64090,Intrusion Detected,0.998,High,2026-03-30 19:09:31.240044
105234,Intrusion Detected,0.998,High,2026-03-30 19:13:01.344722
42405,Intrusion Detected,0.998,High,2026-03-30 19:07:21.332723
105263,Intrusion Detected,0.998,High,2026-03-30 19:13:01.604489
119084,Intrusion Detected,0.998,High,2026-03-30 19:14:22.859311
14397,Intrusion Detected,0.998,High,2026-03-30 19:05:04.094391
36482,Intrusion Detected,0.998,High,2026-03-30 19:06:46.364239
92958,Intrusion Detected,0.998,High,2026-03-30 19:11:55.277637
115880,Intrusion Detected,0.998,High,2026-03-30 19:14:09.188210
115757,Intrusion Detected,0.998,High,2026-03-30 19:14:08.641863
108069,Intrusion Detected,0.998,High,2026-03-30 19:13:20.363978
66552,Intrusion Detected,0.998,High,2026-03-30 19:09:45.820697
63685,Intrusion Detected,0.998,High,2026-03-30 19:09:28.397113
43030,Intrusion Detected,0.998,High,2026-03-30 19:07:24.911544
87929,Intrusion Detected,0.998,High,2026-03-30 19:11:30.890378
118987,Intrusion Detected,0.998,High,2026-03-30 19:14:22.438127
119006,Intrusion Detected,0.998,High,2026-03-30 19:14:22.545809
63949,Intrusion Detected,0.998,High,2026-03-30 19:09:30.526443
105007,Intrusion Detected,0.998,High,2026-03-30 19:12:59.942471
42852,Intrusion Detected,0.998,High,2026-03-30 19:07:23.913375
43091,Intrusion Detected,0.998,High,2026-03-30 19:07:25.265116
14033,Intrusion Detected,0.998,High,2026-03-30 19:05:02.383392
77752,Intrusion Detected,0.998,High,2026-03-30 19:10:45.605258
77753,Intrusion Detected,0.998,High,2026-03-30 19:10:45.609259
14327,Intrusion Detected,0.998,High,2026-03-30 19:05:03.727062
119140,Intrusion Detected,0.998,High,2026-03-30 19:14:23.056804
14268,Intrusion Detected,0.998,High,2026-03-30 19:05:03.472301
14211,Intrusion Detected,0.998,High,2026-03-30 19:05:03.233830
94419,Intrusion Detected,0.998,High,2026-03-30 19:12:03.733407
108084,Intrusion Detected,0.998,High,2026-03-30 19:13:20.453925
36290,Intrusion Detected,0.998,High,2026-03-30 19:06:45.305514
21409,Intrusion Detected,0.998,High,2026-03-30 19:05:36.577991
21272,Intrusion Detected,0.998,High,2026-03-30 19:05:35.922307
36264,Intrusion Detected,0.998,High,2026-03-30 19:06:45.201200
36476,Intrusion Detected,0.998,High,2026-03-30 19:06:46.327700
77850,Intrusion Detected,0.998,High,2026-03-30 19:10:46.030924
43535,Intrusion Detected,0.998,High,2026-03-30 19:07:27.867052
13655,Intrusion Detected,0.998,High,2026-03-30 19:05:00.149294
77863,Intrusion Detected,0.998,High,2026-03-30 19:10:46.094744
13927,Intrusion Detected,0.998,High,2026-03-30 19:05:01.622796
108139,Intrusion Detected,0.998,High,2026-03-30 19:13:20.834055
36210,Intrusion Detected,0.998,High,2026-03-30 19:06:44.904609
74446,Intrusion Detected,0.998,High,2026-03-30 19:10:29.527383
74465,Intrusion Detected,0.998,High,2026-03-30 19:10:29.598884
74173,Intrusion Detected,0.998,High,2026-03-30 19:10:28.346250
66921,Intrusion Detected,0.998,High,2026-03-30 19:09:48.210163
36319,Intrusion Detected,0.998,High,2026-03-30 19:06:45.411286
43325,Intrusion Detected,0.998,High,2026-03-30 19:07:26.656566
43299,Intrusion Detected,0.998,High,2026-03-30 19:07:26.460843
43281,Intrusion Detected,0.998,High,2026-03-30 19:07:26.330413
63473,Intrusion Detected,0.998,High,2026-03-30 19:09:27.057236
94537,Intrusion Detected,0.998,High,2026-03-30 19:12:04.322831
43762,Intrusion Detected,0.998,High,2026-03-30 19:07:29.022502
13643,Intrusion Detected,0.998,High,2026-03-30 19:05:00.071737
119482,Intrusion Detected,0.998,High,2026-03-30 19:14:24.485246
115598,Intrusion Detected,0.998,High,2026-03-30 19:14:07.645484
115618,Intrusion Detected,0.998,High,2026-03-30 19:14:07.770582
21500,Intrusion Detected,0.998,High,2026-03-30 19:05:36.935469
92860,Intrusion Detected,0.998,High,2026-03-30 19:11:54.885718
43658,Intrusion Detected,0.998,High,2026-03-30 19:07:28.483893
43551,Intrusion Detected,0.998,High,2026-03-30 19:07:27.928216
94507,Intrusion Detected,0.998,High,2026-03-30 19:12:04.157421
78203,Intrusion Detected,0.998,High,2026-03-30 19:10:47.489893
13815,Intrusion Detected,0.998,High,2026-03-30 19:05:01.038308
77953,Intrusion Detected,0.998,High,2026-03-30 19:10:46.458819
119405,Intrusion Detected,0.998,High,2026-03-30 19:14:24.154563
13751,Intrusion Detected,0.998,High,2026-03-30 19:05:00.708670
119447,Intrusion Detected,0.998,High,2026-03-30 19:14:24.337262
43920,Intrusion Detected,0.998,High,2026-03-30 19:07:30.015233
43922,Intrusion Detected,0.998,High,2026-03-30 19:07:30.033067
43883,Intrusion Detected,0.998,High,2026-03-30 19:07:29.771014
104555,Intrusion Detected,0.998,High,2026-03-30 19:12:57.574744
13074,Intrusion Detected,0.998,High,2026-03-30 19:04:56.930821
119553,Intrusion Detected,0.998,High,2026-03-30 19:14:24.835565
13413,Intrusion Detected,0.998,High,2026-03-30 19:04:58.558391
13430,Intrusion Detected,0.998,High,2026-03-30 19:04:58.632724
13357,Intrusion Detected,0.998,High,2026-03-30 19:04:58.272247
36031,Intrusion Detected,0.998,High,2026-03-30 19:06:43.985713
108200,Intrusion Detected,0.998,High,2026-03-30 19:13:21.142536
108208,Intrusion Detected,0.998,High,2026-03-30 19:13:21.186247
36133,Intrusion Detected,0.998,High,2026-03-30 19:06:44.482158
73997,Intrusion Detected,0.998,High,2026-03-30 19:10:27.590062
21676,Intrusion Detected,0.998,High,2026-03-30 19:05:37.787146
63504,Intrusion Detected,0.998,High,2026-03-30 19:09:27.195572
44038,Intrusion Detected,0.998,High,2026-03-30 19:07:30.729433
43956,Intrusion Detected,0.998,High,2026-03-30 19:07:30.226896
94616,Intrusion Detected,0.998,High,2026-03-30 19:12:04.712517
44323,Intrusion Detected,0.998,High,2026-03-30 19:07:32.427502
44284,Intrusion Detected,0.998,High,2026-03-30 19:07:32.168915
104308,Intrusion Detected,0.998,High,2026-03-30 19:12:56.305686
13011,Intrusion Detected,0.998,High,2026-03-30 19:04:56.661917
119771,Intrusion Detected,0.998,High,2026-03-30 19:14:25.717088
21723,Intrusion Detected,0.998,High,2026-03-30 19:05:38.021423
21724,Intrusion Detected,0.998,High,2026-03-30 19:05:38.030682
115495,Intrusion Detected,0.998,High,2026-03-30 19:14:07.014145
74073,Intrusion Detected,0.998,High,2026-03-30 19:10:27.942974
13319,Intrusion Detected,0.998,High,2026-03-30 19:04:58.083724
78343,Intrusion Detected,0.998,High,2026-03-30 19:10:47.999104
13159,Intrusion Detected,0.998,High,2026-03-30 19:04:57.393552
43791,Intrusion Detected,0.998,High,2026-03-30 19:07:29.215345
44317,Intrusion Detected,0.998,High,2026-03-30 19:07:32.404136
44459,Intrusion Detected,0.998,High,2026-03-30 19:07:33.254384
120026,Intrusion Detected,0.998,High,2026-03-30 19:14:26.758533
92827,Intrusion Detected,0.998,High,2026-03-30 19:11:54.748737
35998,Intrusion Detected,0.998,High,2026-03-30 19:06:43.811365
35956,Intrusion Detected,0.998,High,2026-03-30 19:06:43.616157
21923,Intrusion Detected,0.998,High,2026-03-30 19:05:38.861809
94737,Intrusion Detected,0.998,High,2026-03-30 19:12:05.193466
63135,Intrusion Detected,0.998,High,2026-03-30 19:09:25.201533
63212,Intrusion Detected,0.998,High,2026-03-30 19:09:25.714281
63167,Intrusion Detected,0.998,High,2026-03-30 19:09:25.451437
87477,Intrusion Detected,0.998,High,2026-03-30 19:11:29.112571
12963,Intrusion Detected,0.998,High,2026-03-30 19:04:56.446825
12978,Intrusion Detected,0.998,High,2026-03-30 19:04:56.497870
12989,Intrusion Detected,0.998,High,2026-03-30 19:04:56.549053
44071,Intrusion Detected,0.998,High,2026-03-30 19:07:30.929840
44789,Intrusion Detected,0.998,High,2026-03-30 19:07:35.252550
12421,Intrusion Detected,0.998,High,2026-03-30 19:04:54.133372
35698,Intrusion Detected,0.998,High,2026-03-30 19:06:42.424679
67457,Intrusion Detected,0.998,High,2026-03-30 19:09:51.248197
67304,Intrusion Detected,0.998,High,2026-03-30 19:09:50.352500
35835,Intrusion Detected,0.998,High,2026-03-30 19:06:43.094904
92724,Intrusion Detected,0.998,High,2026-03-30 19:11:54.243505
22115,Intrusion Detected,0.998,High,2026-03-30 19:05:39.634786
22128,Intrusion Detected,0.998,High,2026-03-30 19:05:39.683556
78520,Intrusion Detected,0.998,High,2026-03-30 19:10:48.956796
78536,Intrusion Detected,0.998,High,2026-03-30 19:10:49.016134
12590,Intrusion Detected,0.998,High,2026-03-30 19:04:54.883013
12555,Intrusion Detected,0.998,High,2026-03-30 19:04:54.703002
12532,Intrusion Detected,0.998,High,2026-03-30 19:04:54.608356
104234,Intrusion Detected,0.998,High,2026-03-30 19:12:55.977354
94814,Intrusion Detected,0.998,High,2026-03-30 19:12:05.525909
12021,Intrusion Detected,0.998,High,2026-03-30 19:04:52.346984
